"brand","tagged_users","username","numbers","interactions","comments","post_date","post_caption","post_url"
"amaysim","","amaysim","68","likes",6,2023-01-10,"Thanks for the Big Love, Kath!","https://www.instagram.com/p/CnOibfYO-7B/"
"amaysim","","amaysim","936","views",0,2023-01-05,"Just don't make it too obvious you want to be like us.","https://www.instagram.com/p/CnBqednu_sD/"
"amaysim","","amaysim","1,502","views",8,2022-12-31,"It's been a massive year here at amaysim. Thanks for being a part of it with us and onward to even Bigger Love in 2023.Happy New Year!","https://www.instagram.com/p/Cm0robESgs0/"
"amaysim","","amaysim","1,193","views",4,2022-12-29,"Scroll on and on and on and on and on and on and on...","https://www.instagram.com/p/Cmvo5x5vK0T/"
"amaysim","","amaysim","56","likes",0,2022-12-27,"Thanks for the Big Love, Elizabeth!","https://www.instagram.com/p/CmqfT9xqnRV/"
"amaysim","","amaysim","1,240","views",9,2022-12-22,"Big Love to everyone this holiday season. Stay safe. Stay merry. Stay connected.","https://www.instagram.com/p/CmdnVxxNa59/"
"amaysim","","amaysim","60","likes",1,2022-12-20,"Watch Jack's story - Link in bio â˜ï¸Say hello to Big Love Legend Jack Berne, long-time amaysim customer and Founder of Jack's Mates Foundation - a charity that's raised over $2m for farmers doing it tough through drought and flood. Like all our Big Love Legends, we want to shine some light on the inspiring work he's doing.Earlier this month we joined Jack as he donated $25,000 worth of toys and gift vouchers to the flood-affected people of Eugowra in NSW.To discover more about the great work Jack is doing, head on over to his website www.afiverforafarmer.com.au","https://www.instagram.com/p/CmYdwAPB0IM/"
"amaysim","","amaysim","57","likes",0,2022-12-13,"We're feeling the Big Love you're giving Danny!","https://www.instagram.com/p/CmGcK4tOOAf/"
"amaysim","","amaysim","38","likes",1,2022-12-09,"We're pumped to offer the iPhone 12 mini from $549 when you add an amaysim 90-day plan. T&Cs apply. No lock-in contract with access to 4G & 5G network on an eligible plan.Check it out at https://www.amaysim.com.au/plans/devices/apple/iphone-12-mini","https://www.instagram.com/p/Cl8I_xhsY4V/"
"amaysim","","amaysim","78","likes",8,2022-11-29,"I wonder if this is true for left-handed people as well?","https://www.instagram.com/p/CliSLZ-OSLK/"
"amaysim","","amaysim","42","likes",0,2022-11-24,"Thanks for the Big Love V.P!","https://www.instagram.com/p/ClVn7xUucJI/"
"amaysim","","amaysim","1,012","views",2,2022-11-22,"Sometimes you need a little self time.","https://www.instagram.com/p/ClQQoXgLLqw/"
"amaysim","","amaysim","82","likes",2,2022-11-17,"iPhone has arrived at amaysim. Save up to $420 off the RRP of iPhone 12 mini when you add an amaysim 90-day plan. T&Cs apply. No lock-in contract with access to 4G & 5G network on an eligible plan.Check it out at https://www.amaysim.com.au/plans/devices/apple/iphone-12-mini","https://www.instagram.com/p/ClDYo3xjzGS/"
"amaysim","","amaysim","73","likes",3,2022-11-15,"Great to have you with us James!","https://www.instagram.com/p/Ck-cyhlDW0n/"
"amaysim","","amaysim","1,657","views",6,2022-11-09,"The panic is real","https://www.instagram.com/p/Cku5J7fDyRl/"
"amaysim","","amaysim","183","likes",24,2022-11-07,"Get ready! iPhone is coming soon to amaysim.","https://www.instagram.com/p/CkpotHCs-28/"
"amaysim","","amaysim","85","likes",13,2022-11-01,"Switch into high gear with 5G! amaysim's 5G mobile plan will unlock the potential of significantly faster download  speeds, lower latency for better experience of 'real-time' applications, and increased capacity to support simultaneous connections in highly populated areas. Customers with a compatible device can take advantage of amaysim's new 5G mobile plan for only $55, which will include 60GB of data, unlimited standard talk and text within Australia, unlimited standard  international calls to 42 destinations, Optus 5G + 4G plus network coverage, unlimited data banking and no lock-in contract.All to use in Oz. T&Cs apply. Discover more at https://www.amaysim.com.au/plans/mobile-plans/","https://www.instagram.com/p/CkaL6yWJaCt/"
"amaysim","","amaysim","158","likes",15,2022-10-31,"Customers with family and friends in Iran will be credited for the amount they've spent on all standard international calls and texts from Australia to Iran, made between 19 September 2022 and 21 November 2022, making it a little easier to connect with your loved ones.Stay connected, stay safe and Big Love from amaysim ðŸ§¡","https://www.instagram.com/p/CkXnIm1p4fF/"
"amaysim","","amaysim","41","likes",1,2022-10-27,"We love you Wobbles ðŸ§¡","https://www.instagram.com/p/CkNT9AtDBVI/"
"amaysim","","amaysim","93","likes",4,2022-10-21,"In response to the devastating floods in New South Wales, Victoria and Tasmania, amaysim is giving customers living in flood affected areas free calls and texts or bonus data to use until 21 November 2022. Flood-affected customers will automatically receive 10GB of bonus data on $10 plans, 20GB of data on the $12 and 30GB of data on plans above $20. Long Expiry customers will also receive 20GB of bonus data and impacted As You Go customers will receive unlimited free standard calls and text nationally. amaysim will continue to monitor the situation and extend support as needed. Please check your email for all the details.Stay connected, stay safe and Big Love from amaysim ðŸ§¡","https://www.instagram.com/p/Cj-L5lVu5WI/"
"amaysim","","amaysim","1,443","views",6,2022-10-18,"amaysim = GOAT","https://www.instagram.com/p/Cj2I0i0O810/"
"amaysim","","amaysim","68","likes",6,2022-10-13,"Thanks for the Big Love Rhys ðŸ§¡","https://www.instagram.com/p/CjpQ0oKAVCy/"
"amaysim","","amaysim","121","likes",5,2022-10-12,"amaysim customer data is not affected by the recent Optus cyberattack.At amaysim, we take your privacy seriously and keeping your personal data safe is our number one priority. You can read more about how we're protecting you, and additional resources to help stay safe online at https://www.amaysim.com.au/help/account/sim-plans/your-privacy-important-to-us","https://www.instagram.com/p/Cjmnj-IDJTg/"
"amaysim","","amaysim","2,744","views",1,2022-10-11,"I don't know why but it it's weird ðŸ¤·","https://www.instagram.com/p/CjkHP_YvPs8/"
"amaysim","","amaysim","1,800","views",2,2022-10-04,"Still not sure I'll be woken up...","https://www.instagram.com/p/CjSFsV0Ny76/"
"amaysim","","amaysim","2,377","views",3,2022-09-30,"Let the panic-fuelled search begin A_loveeyes¬","https://www.instagram.com/p/CjH5YEAM7KV/"
"amaysim","","amaysim","83","likes",6,2022-09-28,"I agree with Neil B","https://www.instagram.com/p/CjCvwlwP2_4/"
"amaysim","","amaysim","1,365","views",1,2022-09-23,"Check out AFL legend Nathan Jones helping amaysim celebrate our expansion into regional Victoria (and score Big Love with the locals through free tea, coffee and custom doughnuts delivered by our Connection Cafe).","https://www.instagram.com/p/Ci13z2BM9E3/"
"amaysim","","amaysim","1,914","views",4,2022-09-20,"Always when you need it the most...","https://www.instagram.com/p/CiuJ9KDvlcR/"
"amaysim","","amaysim","56","likes",6,2022-09-14,"5 Stars + Wozzza = 6 Stars","https://www.instagram.com/p/Ciesor9Db6w/"
"amaysim","","amaysim","1,122","views",3,2022-09-12,"That's Y I have so much free time!","https://www.instagram.com/p/CiZjUIWJsNz/"
"amaysim","","amaysim","949","views",0,2022-09-06,"This is Danielle RG, amaysim customer, founder of Stitches Collection, and now our Big Love Legend for September.Like all our Big Love Legends, we want to shine some light on the inspiring work she's doing in the community, especially around around mental health, health and social justice issues.Watch her story and if you want to support visit her fundraiser at www.startsomegood.com/healthymindsandheartsSending Big Love to the Stitches Collection team ,amaysimðŸ§¡","https://www.instagram.com/p/CiKNNLfvqku/"
"amaysim","","amaysim","4,076","views",32,2022-09-01,"ðŸ§¡WE HAVE A WINNERðŸ§¡With over 1000 entries, 2 people managed to guess there were 513 SIM cards in our post.But the first to get there was @persist__ Congratulations!Keep an eye out for the next amaysim Goodybag and thanks to everyone who joined in.Big Love. amaysim.","https://www.instagram.com/p/Ch9VLMUtqn7/"
"amaysim","","amaysim","1,704","views",1,2022-08-26,"Sorry I couldn't find my phone","https://www.instagram.com/p/ChtxkaZMb8Y/"
"amaysim","","amaysim","1,057","likes",15,2022-08-23,"**COMPETITION IS NOW CLOSED**It's Goodybag time and we're giving away cool stuff. Put your counting skills to the test to win an Xbox Series S - a perfect gift for Fathers Day (or keep it for yourself - we won't judge you!)To win it, here's all you need to do:1) Make sure you're following us on Instagram if you're not already2) Tag one of your friends in the comments of this post, and; 3) Tell us how many SIM cards you think are in the photo of this post.First person with the correct answer wins. That's it!This competition is open to all Australian residents with a Instagram account who are over the age of 18 and will close at 11:59PM (AEDT) on 30 August 2022. If you're a winner, we'll contact you via Instagram within seven days of the competition closing. This competition is in no way sponsored, administered by or associated with Instagram or Microsoft.As always T&C's apply âž¡ï¸ amays.im/goodybag (link in bio)Want to win more prizes? Pop on over to our Facebook or TikTok accounts to see what else is up for grabs in the August Goodybag.Good luck! ðŸ¤ž","https://www.instagram.com/p/ChlFf6KMkan/"
"amaysim","","amaysim","78","likes",2,2022-08-19,"Buzz, your phone bill, WOOF!","https://www.instagram.com/p/ChbwAxbsNmP/"
"amaysim","","amaysim","2,328","views",5,2022-08-17,"ðŸƒðŸƒðŸƒðŸ’¨ðŸ’¨","https://www.instagram.com/p/ChWmag1rBaR/"
"amaysim","","amaysim","46","likes",10,2022-08-15,"So what happened was . . .","https://www.instagram.com/p/ChRc1MUA9bP/"
"amaysim","","amaysim","53","likes",2,2022-08-11,"Tommo, you're a legend.","https://www.instagram.com/p/ChHJpgasWb4/"
"amaysim","","amaysim","1,711","views",2,2022-08-10,"Layers.","https://www.instagram.com/p/ChEk2uLB6kX/"
"amaysim","","amaysim","45","likes",15,2022-08-04,"If the square root of 64 is 8 then. . . . ðŸ¤” (this won't help you)","https://www.instagram.com/p/Cg1IFVGAhSe/"
"amaysim","","amaysim","44","likes",1,2022-08-03,"Servicing Aussies since 2010 and not gonna stop ðŸ§¡","https://www.instagram.com/p/CgyjSWLr-g0/"
"amaysim","","amaysim","86","likes",5,2022-07-29,"Fill me up! (T&Cs apply).","https://www.instagram.com/p/Cglkbn6vMCH/"
"amaysim","","amaysim","72","likes",3,2022-07-25,"She'll be right mate ðŸ‘","https://www.instagram.com/p/CgbYK72O1kU/"
"amaysim","","amaysim","59","likes",15,2022-07-22,"Forever haunted by school maths problem solving questions. Send help.","https://www.instagram.com/p/CgTpyRKLkuX/"
"amaysim","","amaysim","131","likes",3,2022-07-19,"Nah, yeah","https://www.instagram.com/p/CgL7Z46DcFD/"
"amaysim","","amaysim","1,938","views",3,2022-07-14,"A perfect 10.0 D_clap","https://www.instagram.com/p/Cf_DbQsJpmC/"
"amaysim","","amaysim","26","likes",0,2022-07-11,"We need you ðŸ‘Š","https://www.instagram.com/p/Cf3VCoZMbOP/"
"amaysim","","amaysim","32","likes",3,2022-07-08,"amaysim-ply better ðŸ§¡","https://www.instagram.com/p/Cfvmp29vuyL/"
"amaysim","","amaysim","65","likes",2,2022-07-08,"As extreme weather and unprecedented levels of rain batter New South Wales once again, we're giving all Unlimited plan amaysim customers, in flood affected areas, free standard national calls, texts and bonus data â€“ from today to use until August 8, 2022 - we want to give you that extra peace of mind. Impacted amaysim As You Go customers will receive free standard national calls and texts from today to August 8, 2022 as well. Please check your email for all the details. If you are affected and need support, please don't hesitate to reach out to us here on social or by contacting us via our regular support channels - amaysim.com.au/help/contact and we can discuss your needs.We will continue to monitor the situation and extend support as needed.Stay connected, stay safe and big love from amaysim ðŸ§¡","https://www.instagram.com/p/CfvLKvWM3sf/"
"amaysim","","amaysim","42","likes",11,2022-07-07,"ðŸ¤”ðŸ¤”ðŸ¤”","https://www.instagram.com/p/CftB3mhpl0n/"
"amaysim","","amaysim","1,250","views",1,2022-07-04,"No. No, no, no. Not now, not now. Not now!","https://www.instagram.com/p/CflTenGjyNu/"
